year,local,ctp_eng_nm,CTP_KOR_NM,var,cat
2003,"부산","Busan","부산광역시","19.38999939","차선자 득표율"
2003,"서울","Seoul","서울특별시","","통합부채현황(A+B+C+D)(백만원)"
2003,"서울","Seoul","서울특별시","","자치단체부채(A)(백만원)"
2003,"서울","Seoul","서울특별시","","지방공공기관부채(B)(백만원)"
2003,"서울","Seoul","서울특별시","","교육재정부채(C)(백만원)"
2003,"서울","Seoul","서울특별시","","내(외)부거래(D)(백만원)"
2003,"서울","Seoul","서울특별시","","통합자산현황(A+B+C+D)(백만원)"
2003,"서울","Seoul","서울특별시","","자치단체자산(A)(백만원)"
2003,"서울","Seoul","서울특별시","","지방공공기관자산(B)(백만원)"
2003,"서울","Seoul","서울특별시","","교육재정자산(C)(백만원)"
2003,"서울","Seoul","서울특별시","","내(외)부거래(D)(백만원)"
2003,"서울","Seoul","서울특별시","","통합재정수지비율((A-(B+C))/D)*100"
2003,"서울","Seoul","서울특별시","","통합재정규모(D)(백만원)"
2003,"서울","Seoul","서울특별시","","세입(A)(백만원)"
2003,"서울","Seoul","서울특별시","","지출(B)(백만원)"
2003,"서울","Seoul","서울특별시","","순융자(C)(백만원)"
2003,"서울","Seoul","서울특별시","13,618,643","총계 세출결산(A+B+C)(백만원)"
2003,"서울","Seoul","서울특별시","9,681,242","일반회계 세출결산(A)(백만원)"
2003,"서울","Seoul","서울특별시","659,389","공기업특별회계 세출결산(B)(백만원)"
2003,"서울","Seoul","서울특별시","3,278,012","기타특별회계 세출결산(C)(백만원)"
2003,"서울","Seoul","서울특별시","29.8","정책사업비중((A+B)/C)"
2003,"서울","Seoul","서울특별시","20.75","자체사업비중(A/C)"
2003,"서울","Seoul","서울특별시","9.06","보조사업비중(B/C)"
2003,"서울","Seoul","서울특별시","1,796,883","자체사업(A)(백만원)"
2003,"서울","Seoul","서울특별시","784,251","보조사업(B)(백만원)"
2003,"서울","Seoul","서울특별시","8,660,000","일반회계예산(C)(백만원)"
2003,"서울","Seoul","서울특별시","745","주민1인당 지방세부담액(천원)"
2003,"서울","Seoul","서울특별시","7,608,231","지방세액(백만원)"
2003,"서울","Seoul","서울특별시","212,213,320","명목GRDP(시도)(백만원)"
2003,"서울","Seoul","서울특별시","266,033,918","실질GRDP(시도)(백만원)"
2003,"서울","Seoul","서울특별시","","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2003,"서울","Seoul","서울특별시","","일반공공행정분야예산액(A)(백만원)"
2003,"서울","Seoul","서울특별시","","전체예산액(C)(백만원)"
2003,"서울","Seoul","서울특별시","","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2003,"서울","Seoul","서울특별시","","사회복지분야예산액(D)(백만원)"
2003,"서울","Seoul","서울특별시","","보건분야예산액(E)(백만원)"
2003,"서울","Seoul","서울특별시","95.9","재정자립도(%)"
2003,"서울","Seoul","서울특별시","95.9","재정자주도(%)"
2003,"서울","Seoul","서울특별시","6.4","고령인구비율(%)"
2003,"서울","Seoul","서울특별시","10,174,086","인구(명)"
2003,"서울","Seoul","서울특별시","이명박","당선자"
2003,"서울","Seoul","서울특별시","한나라당","당선자 정당"
2003,"서울","Seoul","서울특별시","52.27999878","당선자 득표율"
2003,"서울","Seoul","서울특별시","김민석","차선자"
2003,"서울","Seoul","서울특별시","새천년민주당","차선자 정당"
2003,"서울","Seoul","서울특별시","43.02000046","차선자 득표율"
2003,"세종","Sejong-si","세종특별자치시","","통합부채현황(A+B+C+D)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","자치단체부채(A)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","지방공공기관부채(B)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","교육재정부채(C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","내(외)부거래(D)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","통합자산현황(A+B+C+D)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","자치단체자산(A)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","지방공공기관자산(B)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","교육재정자산(C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","내(외)부거래(D)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","통합재정수지비율((A-(B+C))/D)*100"
2003,"세종","Sejong-si","세종특별자치시","","통합재정규모(D)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","세입(A)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","지출(B)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","순융자(C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","총계 세출결산(A+B+C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","일반회계 세출결산(A)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","공기업특별회계 세출결산(B)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","기타특별회계 세출결산(C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","정책사업비중((A+B)/C)"
2003,"세종","Sejong-si","세종특별자치시","","자체사업비중(A/C)"
2003,"세종","Sejong-si","세종특별자치시","","보조사업비중(B/C)"
2003,"세종","Sejong-si","세종특별자치시","","자체사업(A)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","보조사업(B)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","일반회계예산(C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","주민1인당 지방세부담액(천원)"
2003,"세종","Sejong-si","세종특별자치시","","지방세액(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","명목GRDP(시도)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","실질GRDP(시도)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2003,"세종","Sejong-si","세종특별자치시","","일반공공행정분야예산액(A)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","전체예산액(C)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2003,"세종","Sejong-si","세종특별자치시","","사회복지분야예산액(D)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","보건분야예산액(E)(백만원)"
2003,"세종","Sejong-si","세종특별자치시","","재정자립도(%)"
2003,"세종","Sejong-si","세종특별자치시","","재정자주도(%)"
2003,"세종","Sejong-si","세종특별자치시","","고령인구비율(%)"
2003,"세종","Sejong-si","세종특별자치시","","인구(명)"
2003,"세종","Sejong-si","세종특별자치시","","당선자"
2003,"세종","Sejong-si","세종특별자치시","","당선자 정당"
2003,"세종","Sejong-si","세종특별자치시","0","당선자 득표율"
2003,"세종","Sejong-si","세종특별자치시","","차선자"
2003,"세종","Sejong-si","세종특별자치시","","차선자 정당"
2003,"세종","Sejong-si","세종특별자치시","0","차선자 득표율"
2003,"울산","Ulsan","울산광역시","","통합부채현황(A+B+C+D)(백만원)"
2003,"울산","Ulsan","울산광역시","","자치단체부채(A)(백만원)"
2003,"울산","Ulsan","울산광역시","","지방공공기관부채(B)(백만원)"
2003,"울산","Ulsan","울산광역시","","교육재정부채(C)(백만원)"
2003,"울산","Ulsan","울산광역시","","내(외)부거래(D)(백만원)"
2003,"울산","Ulsan","울산광역시","","통합자산현황(A+B+C+D)(백만원)"
2003,"울산","Ulsan","울산광역시","","자치단체자산(A)(백만원)"
2003,"울산","Ulsan","울산광역시","","지방공공기관자산(B)(백만원)"
2003,"울산","Ulsan","울산광역시","","교육재정자산(C)(백만원)"
2003,"울산","Ulsan","울산광역시","","내(외)부거래(D)(백만원)"
2003,"울산","Ulsan","울산광역시","","통합재정수지비율((A-(B+C))/D)*100"
2003,"울산","Ulsan","울산광역시","","통합재정규모(D)(백만원)"
2003,"울산","Ulsan","울산광역시","","세입(A)(백만원)"
2003,"울산","Ulsan","울산광역시","","지출(B)(백만원)"
2003,"울산","Ulsan","울산광역시","","순융자(C)(백만원)"
2003,"울산","Ulsan","울산광역시","1,198,613","총계 세출결산(A+B+C)(백만원)"
2003,"울산","Ulsan","울산광역시","940,276","일반회계 세출결산(A)(백만원)"
2003,"울산","Ulsan","울산광역시","205,223","공기업특별회계 세출결산(B)(백만원)"
2003,"울산","Ulsan","울산광역시","53,113","기타특별회계 세출결산(C)(백만원)"
2003,"울산","Ulsan","울산광역시","45.7","정책사업비중((A+B)/C)"
2003,"울산","Ulsan","울산광역시","17.52","자체사업비중(A/C)"
2003,"울산","Ulsan","울산광역시","28.17","보조사업비중(B/C)"
2003,"울산","Ulsan","울산광역시","143,853","자체사업(A)(백만원)"
2003,"울산","Ulsan","울산광역시","231,260","보조사업(B)(백만원)"
2003,"울산","Ulsan","울산광역시","820,991","일반회계예산(C)(백만원)"
2003,"울산","Ulsan","울산광역시","467","주민1인당 지방세부담액(천원)"
2003,"울산","Ulsan","울산광역시","496,906","지방세액(백만원)"
2003,"울산","Ulsan","울산광역시","36,428,846","명목GRDP(시도)(백만원)"
2003,"울산","Ulsan","울산광역시","54,100,049","실질GRDP(시도)(백만원)"
2003,"울산","Ulsan","울산광역시","","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2003,"울산","Ulsan","울산광역시","","일반공공행정분야예산액(A)(백만원)"
2003,"울산","Ulsan","울산광역시","","전체예산액(C)(백만원)"
2003,"울산","Ulsan","울산광역시","","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2003,"울산","Ulsan","울산광역시","","사회복지분야예산액(D)(백만원)"
2003,"울산","Ulsan","울산광역시","","보건분야예산액(E)(백만원)"
2003,"울산","Ulsan","울산광역시","71.6","재정자립도(%)"
2003,"울산","Ulsan","울산광역시","90.6","재정자주도(%)"
2003,"울산","Ulsan","울산광역시","4.7","고령인구비율(%)"
2003,"울산","Ulsan","울산광역시","1,072,867","인구(명)"
2003,"울산","Ulsan","울산광역시","박맹우","당선자"
2003,"울산","Ulsan","울산광역시","한나라당","당선자 정당"
2003,"울산","Ulsan","울산광역시","53.06999969","당선자 득표율"
2003,"울산","Ulsan","울산광역시","송철호","차선자"
2003,"울산","Ulsan","울산광역시","민주노동당","차선자 정당"
2003,"울산","Ulsan","울산광역시","43.61000061","차선자 득표율"
2003,"인천","Incheon","인천광역시","","통합부채현황(A+B+C+D)(백만원)"
2003,"인천","Incheon","인천광역시","","자치단체부채(A)(백만원)"
2003,"인천","Incheon","인천광역시","","지방공공기관부채(B)(백만원)"
2003,"인천","Incheon","인천광역시","","교육재정부채(C)(백만원)"
2003,"인천","Incheon","인천광역시","","내(외)부거래(D)(백만원)"
2003,"인천","Incheon","인천광역시","","통합자산현황(A+B+C+D)(백만원)"
2003,"인천","Incheon","인천광역시","","자치단체자산(A)(백만원)"
2003,"인천","Incheon","인천광역시","","지방공공기관자산(B)(백만원)"
2003,"인천","Incheon","인천광역시","","교육재정자산(C)(백만원)"
2003,"인천","Incheon","인천광역시","","내(외)부거래(D)(백만원)"
2003,"인천","Incheon","인천광역시","","통합재정수지비율((A-(B+C))/D)*100"
2003,"인천","Incheon","인천광역시","","통합재정규모(D)(백만원)"
2003,"인천","Incheon","인천광역시","","세입(A)(백만원)"
2003,"인천","Incheon","인천광역시","","지출(B)(백만원)"
2003,"인천","Incheon","인천광역시","","순융자(C)(백만원)"
2003,"인천","Incheon","인천광역시","2,918,740","총계 세출결산(A+B+C)(백만원)"
2003,"인천","Incheon","인천광역시","1,916,000","일반회계 세출결산(A)(백만원)"
2003,"인천","Incheon","인천광역시","567,862","공기업특별회계 세출결산(B)(백만원)"
2003,"인천","Incheon","인천광역시","434,878","기타특별회계 세출결산(C)(백만원)"
2003,"인천","Incheon","인천광역시","41.2","정책사업비중((A+B)/C)"
2003,"인천","Incheon","인천광역시","15.87","자체사업비중(A/C)"
2003,"인천","Incheon","인천광역시","25.36","보조사업비중(B/C)"
2003,"인천","Incheon","인천광역시","291,619","자체사업(A)(백만원)"
2003,"인천","Incheon","인천광역시","466,071","보조사업(B)(백만원)"
2003,"인천","Incheon","인천광역시","1,837,533","일반회계예산(C)(백만원)"
2003,"인천","Incheon","인천광역시","520","주민1인당 지방세부담액(천원)"
2003,"인천","Incheon","인천광역시","1,339,424","지방세액(백만원)"
2003,"인천","Incheon","인천광역시","40,605,167","명목GRDP(시도)(백만원)"
2003,"인천","Incheon","인천광역시","52,157,498","실질GRDP(시도)(백만원)"
2003,"인천","Incheon","인천광역시","","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2003,"인천","Incheon","인천광역시","","일반공공행정분야예산액(A)(백만원)"
2003,"인천","Incheon","인천광역시","","전체예산액(C)(백만원)"
2003,"인천","Incheon","인천광역시","","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2003,"인천","Incheon","인천광역시","","사회복지분야예산액(D)(백만원)"
2003,"인천","Incheon","인천광역시","","보건분야예산액(E)(백만원)"
2003,"인천","Incheon","인천광역시","74.6","재정자립도(%)"
2003,"인천","Incheon","인천광역시","83.9","재정자주도(%)"
2003,"인천","Incheon","인천광역시","6.3","고령인구비율(%)"
2003,"인천","Incheon","인천광역시","2,570,194","인구(명)"
2003,"인천","Incheon","인천광역시","안상수","당선자"
2003,"인천","Incheon","인천광역시","한나라당","당선자 정당"
2003,"인천","Incheon","인천광역시","56.16999817","당선자 득표율"
2003,"인천","Incheon","인천광역시","박상은","차선자"
2003,"인천","Incheon","인천광역시","새천년민주당","차선자 정당"
2003,"인천","Incheon","인천광역시","32.11000061","차선자 득표율"
2003,"전남","Jellanam-do","전라남도","","통합부채현황(A+B+C+D)(백만원)"
2003,"전남","Jellanam-do","전라남도","","자치단체부채(A)(백만원)"
2003,"전남","Jellanam-do","전라남도","","지방공공기관부채(B)(백만원)"
2003,"전남","Jellanam-do","전라남도","","교육재정부채(C)(백만원)"
2003,"전남","Jellanam-do","전라남도","","내(외)부거래(D)(백만원)"
2003,"전남","Jellanam-do","전라남도","","통합자산현황(A+B+C+D)(백만원)"
